stop_I,lat,lon,name,city_center
543,44.850235,-0.58114,Longchamps,1
544,44.796543,-0.6024,Ecole de Management,0
545,44.871809,-0.495268,Diane,0
546,44.781602,-0.607883,Lange,0
547,44.872083,-0.591394,La Vache,0
548,44.908079,-0.66891,La Pargaud,0
549,44.856134,-0.644644,Libération,0
550,44.819435,-0.57287,Nansouty,1
551,44.833168,-0.540053,Combes,1
552,44.794931,-0.534923,Rives d'Arcins,0
553,44.840996,-0.592585,Dutertre,1
554,44.776672,-0.543682,Tillon,0
555,44.859715,-0.52376,Villon,0
556,44.840108,-0.520502,Bourbon,0
557,44.811819,-0.57374,Taffanel,0
558,44.829625,-0.640315,Pierre Mendès France,0
559,44.843355,-0.532044,Cours Gambetta,0
560,44.791549,-0.582146,Parc Sourreil,0
561,44.863501,-0.618928,Soubiras,0
562,44.859599,-0.632147,Carton,0
563,44.855989,-0.486782,Jonquilles,0
564,44.861906,-0.615593,Racine,0
565,44.846507,-0.516254,Caussade,0
566,44.808635,-0.54266,Mairie de Bègles,0
567,44.909455,-0.515763,Fénelon,0
568,44.801609,-0.570914,Jouhaux,0
569,44.920953,-0.50215,La Campanie,0
570,44.914376,-0.514359,Lavoir,0
571,44.850251,-0.519238,Rue de l'Union,0
572,44.829804,-0.568249,Capucins,1
573,44.781229,-0.568201,Collège Pont de la Maye,0
574,44.902851,-0.70177,La Boétie,0
575,44.818555,-0.699734,Oscar Auriac,0
576,44.858516,-0.681143,Betnoms,0
577,44.855048,-0.578317,Luze,1
578,44.86547,-0.714792,Julien,0
579,44.856654,-0.602774,Pressensé,1
580,44.875654,-0.552709,Place Maran,0
581,44.960601,-0.533672,Le Bousquet,0
582,44.867508,-0.507622,Kennedy (vers Buttinière),0
583,44.8377,-0.521415,Delacroix,0
584,44.775098,-0.538762,Galgon (che de Leyran),0
585,44.909824,-0.516344,Fénelon,0
586,44.779591,-0.658776,Arsonval,0
587,44.866858,-0.62377,Pins-Francs,0
588,44.865049,-0.621474,Clemenceau,0
589,44.982572,-0.537433,Gereyme,0
590,44.840774,-0.590265,Piscine Judaïque,1
591,44.776269,-0.611135,Rochefort,0
592,44.854774,-0.572003,Picard,1
593,44.848793,-0.663375,Avenue du Chut,0
594,44.853956,-0.611204,Vélodrome,0
595,44.790369,-0.634164,Les Tulipes,0
596,44.857893,-0.495035,Desclaux,0
597,44.795922,-0.694902,Merle,0
598,44.872696,-0.616099,Ste Germaine,0
599,44.829042,-0.64818,Place du 11 Novembre,0
600,44.957355,-0.605556,Villa,0
601,44.822923,-0.481943,Vergne,0
602,44.849034,-0.665089,Les Renardeaux,0
603,44.876402,-0.603028,Brion,0
604,44.895294,-0.50444,Mairie de Carbon Blanc,0
605,44.792824,-0.562154,Duhamel,0
606,44.775935,-0.636774,Grande Lande,0
607,44.842642,-0.536597,Square Monrepos,0
608,44.903738,-0.504461,Emile Zola,0
609,44.841396,-0.669303,Perrin,0
610,44.847373,-0.623729,Deveaux (rue Pasteur),0
611,44.881435,-0.653096,Libération,0
612,44.903636,-0.496566,Lamartine,0
613,44.855193,-0.571307,Picard,1
614,44.907435,-0.646609,8 Mai,0
615,44.774898,-0.641996,Bersol,0
616,44.79507,-0.682327,Bretagne,0
617,44.913685,-0.517664,Pomme d'Or,0
619,44.835153,-0.530084,Rousseau,0
620,44.862674,-0.567082,St Louis,1
621,44.915755,-0.722094,Joli Bois,0
622,44.897584,-0.710236,Tristan,0
623,44.845642,-0.543994,Vincent,1
624,44.872741,-0.688135,Capella,0
625,44.772069,-0.577248,Camparian,0
626,44.855251,-0.531208,Nouaux,0
627,44.822038,-0.691783,La Grave,0
628,44.94851,-0.616473,Crébadin,0
629,44.87071,-0.516947,Lycée Elie Faure,0
630,44.787301,-0.566587,Lycée Václav Havel (station Tram),0
631,44.897054,-0.742133,Chazeau,0
632,44.818282,-0.503092,Centre Emetteur,0
633,44.884317,-0.704554,COSEC,0
634,44.93458,-0.511566,Bernatet,0
